t,w_x,w_y,w_z,phi,theta,psi,x,y,z,v_x,v_y,v_z
69.81527176,0.000507119,-0.001416915,0.510314245,-0.000100687,-1.56789048,28.78062681,-0.627797032,487.4131238,0.474134866,-0.017518796,13.96295273,0.015192969
69.91130377,0.000531563,-0.001385455,0.510584052,-0.000190981,-1.568001035,28.82964653,-0.629478372,488.7549364,0.47559706,-0.017516161,13.98215905,0.015247655
70.00733578,0.000555062,-0.001353294,0.510853859,-0.000272129,-1.568116522,28.87869213,-0.631159373,490.0985935,0.477064564,-0.017511806,14.00136539,0.015300239
70.10336779,0.000577596,-0.001320461,0.511123666,-0.000343904,-1.568236192,28.9277636,-0.63283991,491.4440949,0.478537149,-0.017505903,14.02057173,0.015350635
70.1993998,0.000599144,-0.001286983,0.511393473,-0.000406128,-1.568359256,28.97686096,-0.634519873,492.7914409,0.480014567,-0.017498637,14.03977808,0.015398765
70.29543181,0.000619688,-0.001252891,0.511663281,-0.000458665,-1.56848489,29.02598418,-0.636199167,494.1406312,0.481496552,-0.017490201,14.05898443,0.015444561
70.39146382,0.000639209,-0.001218214,0.511933088,-0.000501427,-1.568612231,29.07513329,-0.637877712,495.4916659,0.482982823,-0.017480796,14.07819078,0.015487964
70.48749583,0.00065769,-0.001182984,0.512202895,-0.00053437,-1.568740378,29.12430829,-0.639555445,496.8445451,0.484473076,-0.017470635,14.09739714,0.015528926
70.58352784,0.000675115,-0.001147232,0.512472702,-0.000557495,-1.568868393,29.17350916,-0.641232318,498.1992687,0.485966992,-0.017459939,14.11660351,0.015567408
70.67955985,0.000691466,-0.001110993,0.512742509,-0.000570849,-1.568995299,29.22273593,-0.642908298,499.5558367,0.487464235,-0.017448938,14.13580988,0.01560338
70.77559186,0.00070673,-0.001074298,0.513012316,-0.000574525,-1.569120089,29.27198858,-0.644583366,500.9142492,0.488964452,-0.017437872,14.15501625,0.015636823
70.87162387,0.00072089,-0.001037172,0.513282123,-0.00056873,-1.569242403,29.32126713,-0.646257395,502.2745061,0.490467666,-0.01742687,14.17422262,0.015667795
70.96765589,0.00073393,-0.00099964,0.51355193,-0.000553901,-1.569361838,29.37057158,-0.647930346,503.6366074,0.491973823,-0.017416059,14.193429,0.015696404
71.0636879,0.000745836,-0.000961736,0.513821738,-0.000530522,-1.569477686,29.41990193,-0.649602274,505.0005531,0.493482666,-0.017405617,14.21263538,0.015722742
71.15971991,0.000756595,-0.000923493,0.514091545,-0.000499091,-1.569589293,29.46925818,-0.651273241,506.3663433,0.494993951,-0.017395706,14.23184176,0.015746908
71.25575192,0.000766194,-0.000884946,0.514361353,-0.000460124,-1.56969606,29.51864034,-0.652943317,507.7339779,0.49650745,-0.017386479,14.25104815,0.015769002
71.35178393,0.000774622,-0.000846128,0.51463116,-0.000414148,-1.569797442,29.5680484,-0.65461258,509.1034569,0.498022951,-0.017378078,14.27025454,0.01578913
71.44781594,0.000781871,-0.000807073,0.514900968,-0.000361709,-1.56989295,29.61748237,-0.656281114,510.4747804,0.499540256,-0.017370632,14.28946093,0.015807403
71.54384795,0.000787931,-0.000767816,0.515170776,-0.000303366,-1.569982149,29.66694225,-0.657949012,511.8479483,0.501059183,-0.017364257,14.30866733,0.015823935
71.63987996,0.000792795,-7.28E-04,0.515440584,-0.000239693,-1.570064659,29.71642804,-0.659616373,513.2229606,0.502579567,-0.017359059,14.32787372,0.015838843
71.73591197,0.000796457,-6.89E-04,0.515710392,-0.00017128,-1.570140155,29.76593974,-0.661283305,514.5998173,0.504101255,-0.017355132,14.34708012,0.015852251
71.83194398,0.000798913,-6.49E-04,0.515980201,-9.87E-05,-1.570208364,29.81547735,-0.662949921,515.9785185,0.505624113,-0.01735256,14.36628652,0.015864286
71.92797599,0.000800158,-0.000609449,0.516250009,-2.27E-05,-1.570269072,29.86504088,-0.664616344,517.3590641,0.507148019,-0.017351411,14.38549292,0.015875078
72.024008,0.000800191,-0.000569695,0.516519818,5.63E-05,-1.570322117,29.91463032,-0.666282702,518.7414541,0.508672869,-0.017351745,14.40469932,0.015884764
72.12004001,0.000799009,-0.000529945,0.516789627,0.000137458,-1.570367392,29.96424567,-0.667949133,520.1256885,0.510198572,-0.017353609,14.42390572,0.015893481
72.21607202,0.000796613,-0.000490235,0.517059436,0.000220203,-1.570404845,30.01388694,-0.66961578,521.5117674,0.511725055,-0.017357038,14.44311212,0.015901375
72.31210403,0.000793004,-0.0004506,0.517329245,0.000303835,-1.570434479,30.06355412,-0.671282795,522.8996907,0.513252257,-0.017362057,14.46231852,0.015908592
72.40813605,0.000788183,-0.000411074,0.517599054,0.000387659,-1.570456351,30.11324722,-0.672950338,524.2894585,0.514780137,-0.017368676,14.48152492,0.015915285
72.50416806,0.000782155,-0.000371693,0.517868864,0.000470966,-1.570470573,30.16296623,-0.674618573,525.6810706,0.516308664,-0.017376897,14.50073132,0.015921611
72.60020007,0.000774924,-0.000332492,0.518138674,0.000553029,-1.570477313,30.21271115,-0.676287675,527.0745272,0.517837827,-0.017386707,14.51993772,0.01592773
72.69623208,0.000766497,-0.000293506,0.518408483,0.00063311,-1.570476791,30.26248197,-0.677957825,528.4698283,0.519367627,-0.017398085,14.53914411,0.015933806
72.79226409,0.000756878,-0.00025477,0.518678294,0.000710519,-1.570469239,30.31227871,-0.679629182,529.8669737,0.52089806,-0.017411001,14.55835051,0.015939997
72.8882961,0.000746075,-0.000216316,0.518948104,0.000784882,-1.570454824,30.36210136,-0.681301778,531.2659636,0.522429054,-0.017425432,14.57755691,0.015946404
72.98432811,0.000734093,-0.000178178,0.519217914,0.000855646,-1.570434033,30.41194992,-0.682975766,532.6667979,0.523960656,-0.017441283,14.5967633,0.015953151
73.08036012,0.000720943,-0.000140394,0.519487725,0.000922267,-1.5704074,30.46182439,-0.684651304,534.0694767,0.525492929,-0.017458455,14.61596969,0.015960355
73.17639213,0.000706634,-0.000103001,0.519757535,0.000984256,-1.570375467,30.51172477,-0.686328538,535.4739998,0.527025941,-0.017476842,14.63517609,0.015968126
73.27242414,0.000691178,-6.60E-05,0.520027346,0.00104118,-1.570338779,30.56165106,-0.688007599,536.8803674,0.528559761,-0.017496342,14.65438248,0.01597656
73.36845615,0.000674585,-2.95E-05,0.520297157,0.001092657,-1.57029789,30.61160326,-0.689688605,538.2885795,0.530094461,-0.017516849,14.67358887,0.015985742
73.46448816,0.000656871,6.49E-06,0.520566968,0.001138365,-1.570253357,30.66158138,-0.69137166,539.6986359,0.531630116,-0.017538254,14.69279525,0.015995749
73.56052017,0.000638048,4.20E-05,0.520836779,0.001178031,-1.570205748,30.7115854,-0.693056853,541.1105368,0.533166803,-0.017560448,14.71200164,0.016006643
73.65655218,0.000618132,7.69E-05,0.521106591,0.001211439,-1.570155633,30.76161534,-0.69474426,542.5242821,0.534704602,-0.017583322,14.73120802,0.016018476
73.75258419,0.00059714,0.000111249,0.521376402,0.00123843,-1.57010359,30.8116712,-0.696433943,543.9398719,0.536243595,-0.017606763,14.75041441,0.01603129
73.84861621,0.00057509,0.000144962,0.521646214,0.001258896,-1.570050203,30.86175296,-0.698125952,545.357306,0.537783865,-0.017630657,14.76962079,0.016045116
73.94464822,0.000552,0.000178021,0.521916025,0.001272784,-1.569996064,30.91186065,-0.699820319,546.7765846,0.539325501,-0.017654891,14.78882717,0.016059971
74.04068023,0.000527889,0.000210394,0.522185837,0.001280098,-1.569941768,30.96199424,-0.701517066,548.1977076,0.540868593,-0.017679346,14.80803355,0.016075864
74.13671224,0.000502778,0.000242053,0.522455649,0.001280894,-1.569887918,31.01215375,-0.703216199,549.6206751,0.542413231,-0.017703905,14.82723993,0.016092792
74.23274425,0.00047669,0.000272968,0.522725461,0.001275285,-1.569835124,31.06233918,-0.704917711,551.045487,0.543959511,-0.01772845,14.84644631,0.01611074
74.32877626,0.000449648,0.000303111,0.522995272,0.001263436,-1.569784002,31.11255052,-0.706621582,552.4721433,0.54550753,-0.017752857,14.86565269,0.016129683
74.42480827,0.000421674,0.000332454,0.523265084,0.001245567,-1.569735172,31.16278778,-0.708327776,553.900644,0.547057387,-0.017777006,14.88485906,0.016149584
74.52084028,0.000392796,0.000360969,0.523534896,0.001221956,-1.569689263,31.21305096,-0.710036244,555.3309892,0.548609185,-0.017800771,14.90406544,0.016170396
74.61687229,0.000363037,0.000388629,0.523804708,0.001192931,-1.56964691,31.26334006,-0.711746924,556.7631788,0.550163028,-0.017824028,14.92327182,0.016192058
74.7129043,0.000332427,0.00041541,0.52407452,0.001158877,-1.569608753,31.31365507,-0.713459739,558.1972128,0.551719023,-0.01784665,14.94247819,0.016214502
74.80893631,0.00030099,0.000441286,0.524344332,0.001120064,-1.569575244,31.363996,-0.715174687,559.6330912,0.5532772,-0.017868537,14.96168457,0.016237676
74.90496832,0.000268751,0.000466235,0.524614144,0.001076877,-1.569546682,31.41436285,-0.716891759,561.0708141,0.554837558,-0.017889627,14.98089094,0.016261497
75.00100033,0.00023574,0.000490229,0.524883955,0.001029967,-1.569523492,31.46475562,-0.718610838,562.5103814,0.556400175,-0.017909847,15.00009732,0.016285832
75.09703234,0.000201987,0.000513244,0.525153767,0.000979981,-1.569506041,31.5151743,-0.720331808,563.9517931,0.557965116,-0.017929134,15.0193037,0.016310548
75.19306435,0.000167523,0.000535256,0.525423579,0.000927562,-1.569494641,31.5656189,-0.722054559,565.3950492,0.559532429,-0.01794744,15.03851007,0.016335516
75.28909637,0.00013238,0.000556242,0.52569339,0.000873346,-1.569489546,31.61608941,-0.723778982,566.8401498,0.56110215,-0.017964724,15.05771645,0.016360607
75.38512838,9.66E-05,0.00057618,0.525963202,0.000817963,-1.569490954,31.66658583,-0.725504973,568.2870948,0.5626743,-0.01798096,15.07692283,0.016385694
75.48116039,6.02E-05,0.000595051,0.526233013,0.000762038,-1.569499006,31.71710816,-0.72723243,569.7358842,0.564248886,-0.01799613,15.09612921,0.016410655
75.5771924,2.32E-05,0.000612835,0.526502824,0.000706192,-1.569513786,31.76765639,-0.728961257,571.1865181,0.5658259,-0.018010232,15.11533559,0.016435365
75.67322441,-1.43E-05,0.000629515,0.526772636,0.000651038,-1.569535322,31.81823054,-0.730691359,572.6389964,0.56740532,-0.018023271,15.13454198,0.016459705
75.76925642,-5.24E-05,0.000645072,0.527042447,0.000597185,-1.569563584,31.8688306,-0.732422645,574.0933191,0.56898711,-0.018035266,15.15374836,0.016483555
75.86528843,-9.09E-05,0.000659492,0.527312257,0.000545237,-1.569598486,31.91945656,-0.734155029,575.5494862,0.570571219,-0.018046246,15.17295474,0.0165068
75.96132044,-0.000129903,0.00067276,0.527582068,0.000495792,-1.569639886,31.97010843,-0.735888427,577.0074978,0.572157582,-0.018056253,15.19216113,0.016529325
76.05735245,-0.00016929,0.000684862,0.527851879,0.000449442,-1.569687583,32.0207862,-0.737622759,578.4673538,0.57374612,-0.018065338,15.21136752,0.016551015
76.15338446,-0.00020905,0.000695788,0.528121689,0.000406773,-1.569741322,32.07148988,-0.739357947,579.9290542,0.575336739,-0.018073567,15.23057391,0.016571762
76.24941647,-0.000249147,0.000705524,0.5283915,0.000368367,-1.56980079,32.12221946,-0.74109392,581.392599,0.576929333,-0.018081014,15.2497803,0.016591456
76.34544848,-0.000289543,0.000714062,0.52866131,0.000334801,-1.569865617,32.17297495,-0.742830606,582.8579883,0.578523778,-0.018087766,15.26898669,0.016609989
76.44148049,-0.000330202,0.000721393,0.52893112,0.000306644,-1.569935377,32.22375634,-0.744567941,584.325222,0.580119939,-0.018093921,15.28819309,0.016627257
76.5375125,-0.000371085,0.00072751,0.52920093,0.000284461,-1.570009585,32.27456364,-0.746305861,585.7943002,0.581717663,-0.018099589,15.30739948,0.016643156
76.63354451,-0.000412152,0.000732406,0.529470739,0.000268813,-1.570087703,32.32539684,-0.748044307,587.2652227,0.583316788,-0.018104891,15.32660588,0.016657586
76.72957653,-0.000453365,0.000736075,0.529740549,0.000260252,-1.570169134,32.37625594,-0.749783223,588.7379897,0.584917132,-0.018109959,15.34581227,0.016670446
76.82560854,-0.000494689,0.000738514,0.530010358,0.000259112,-1.570253481,32.42714094,-0.751522635,590.2126011,0.586518643,-0.018114891,15.36501867,0.01668167
76.92164055,-0.000536088,0.000739717,0.530280167,0.000265591,-1.57034017,32.47805185,-0.753262585,591.689057,0.588121228,-0.018119825,15.38422507,0.016691232
77.01767256,-0.000577519,0.000739681,0.530549976,0.000279952,-1.570428374,32.52898867,-0.755003067,593.1673573,0.589724682,-0.018124944,15.40343147,0.016699106
77.11370457,-0.000618941,0.000738402,0.530819785,0.000302396,-1.570517285,32.5799514,-0.756744093,594.647502,0.591328807,-0.018130429,15.42263787,0.016705281
77.20973658,-0.000660315,0.00073588,0.531089594,0.000333065,-1.570606114,32.63094003,-0.758485692,596.1294911,0.592933415,-0.018136453,15.44184427,0.016709756
77.30576859,-0.0007016,0.000732114,0.531359402,0.00037204,-1.570694091,32.68195458,-0.760227908,597.6133247,0.59453833,-0.018143184,15.46105067,0.016712544
77.4018006,-0.000742755,0.000727107,0.531629211,0.000419341,-1.570780463,32.73299505,-0.761970803,599.0990027,0.596143381,-0.018150784,15.48025707,0.016713671
77.49783261,-0.000783741,0.00072086,0.531899019,0.000474928,-1.5708645,32.78406143,-0.763714451,600.5865251,0.597748411,-0.018159411,15.49946348,0.016713175
77.59386462,-0.000824518,0.000713379,0.532168827,0.000538701,-1.570945487,32.83515372,-0.765458948,602.075892,0.59935327,-0.018169216,15.51866987,0.016711104
77.68989663,-0.000865048,0.000704667,0.532438635,0.000610499,-1.571022729,32.88627194,-0.767204401,603.5671033,0.600957819,-0.018180345,15.53787627,0.016707521
77.78592864,-0.000905291,0.000694731,0.532708443,0.000690101,-1.571095552,32.93741607,-0.768950936,605.060159,0.602561925,-0.018192938,15.55708267,0.016702502
77.88196065,-0.00094521,0.00068358,0.532978251,0.000777225,-1.571163298,32.98858612,-0.770698696,606.5550591,0.60416547,-0.01820713,15.57628907,0.016696134
77.97799266,-0.000984765,0.000671223,0.533248059,0.00087153,-1.571225329,33.03978208,-0.772447837,608.0518037,0.605768341,-0.01822305,15.59549546,0.016688516
78.07402467,-0.001023919,0.00065767,0.533517866,0.000972611,-1.571281027,33.09100397,-0.774198533,609.5503927,0.607370437,-0.018240822,15.61470185,0.016679761
78.17005669,-0.001062634,0.000642932,0.533787674,0.001080007,-1.571329792,33.14225177,-0.775950976,611.0508261,0.608971665,-0.018260563,15.63390824,0.016669992
78.2660887,-0.001100874,0.000627023,0.534057481,0.001193194,-1.571371042,33.1935255,-0.777705371,612.553104,0.610571943,-0.018282386,15.65311463,0.016659348
78.36212071,-0.001138601,0.000609958,0.534327289,0.001311588,-1.571404216,33.24482513,-0.779461941,614.0572263,0.612171196,-0.018306398,15.67232101,0.016647977
78.45815272,-0.001175778,0.000591751,0.534597096,0.001434544,-1.57142877,33.29615069,-0.781220925,615.563193,0.613769362,-0.0183327,15.6915274,0.016636041
78.55418473,-0.001212369,0.00057242,0.534866904,0.001561359,-1.57144418,33.34750216,-0.782982578,617.0710041,0.615366387,-0.018361388,15.71073377,0.016623715
78.65021674,-0.001248339,0.000551983,0.535136711,0.001691266,-1.571449941,33.39887954,-0.78474717,618.5806597,0.616962224,-0.018392553,15.72994015,0.016611186
78.74624875,-0.001283651,0.00053046,0.535406519,0.00182345,-1.571445566,33.45028284,-0.786514986,620.0921597,0.618556842,-0.018426279,15.74914651,0.01659865
78.84228076,-0.001318282,0.000507868,0.535676327,1.96E-03,-1.57143065,33.50171204,-0.788286001,621.6055041,0.620150316,-0.018462681,15.76835288,0.016586212
78.93831277,-0.001352198,0.000484225,0.535946134,0.002093129,-1.571405056,33.55316715,-0.790060373,623.1206929,0.621742726,-0.01850178,15.78755924,0.016574061
79.03434478,-0.001385362,0.000459555,0.536215942,0.002228764,-1.571368746,33.60464817,-0.791838456,624.6377262,0.623334116,-0.018543536,15.80676559,0.016562459
79.13037679,-0.001417736,0.000433878,0.53648575,0.002363461,-1.571321737,33.65615509,-0.793620587,626.1566039,0.624924543,-0.018587898,15.82597194,0.016551655
79.2264088,-0.001449284,0.00040722,0.536755558,0.002496179,-1.571264101,33.70768791,-0.795407082,627.677326,0.626514082,-0.018634806,15.84517828,0.016541889
79.32244081,-0.001479972,0.000379603,0.537025366,0.002625923,-1.57119596,33.75924663,-0.797198238,629.1998926,0.628102827,-0.01868419,15.86438462,0.016533385
79.41847282,-0.001509765,0.000351054,0.537295174,0.002751743,-1.571117493,33.81083125,-0.798994333,630.7243035,0.629690885,-0.018735967,15.88359095,0.01652636
79.51450483,-0.001538633,0.000321599,0.537564983,0.00287274,-1.571028932,33.86244177,-0.800795623,632.2505589,0.631278382,-0.018790046,15.90279728,0.016521015
79.61053685,-0.001566543,0.000291263,0.537834791,0.002988059,-1.57093056,33.91407819,-0.802602347,633.7786587,0.632865458,-0.018846322,15.9220036,0.016517543
79.70656886,-0.001593466,0.000260076,0.5381046,0.003096895,-1.570822716,33.96574051,-0.804414722,635.3086029,0.634452272,-0.018904684,15.94120991,0.016516122
79.80260087,-0.001619374,0.000228066,0.538374409,0.003198487,-1.570705793,34.01742873,-0.806232946,636.8403916,0.636038999,-0.018965006,15.96041622,1.65E-02
79.89863288,-0.001644239,0.000195263,0.538644219,0.003292123,-1.570580236,34.06914285,-0.8080572,638.3740247,0.637625831,-0.019027154,15.97962253,1.65E-02
79.99466489,-0.001668035,0.000161696,0.538914028,0.003377137,-1.570446543,34.12088288,-0.80988764,639.9095021,0.639212973,-0.019090982,15.99882882,1.65E-02
80.0906969,-0.001690738,0.000127397,0.539183838,0.003452912,-1.570305268,34.17264881,-0.811724408,641.4468241,0.640800653,-0.019156335,16.01803511,1.65E-02
80.18672891,-0.001712324,9.24E-05,0.539453648,0.003518876,-1.570157017,34.22444064,-0.813567621,642.9859904,0.642389109,-0.019223046,16.0372414,1.65E-02
80.28276092,-0.00173277,5.67E-05,0.539723459,0.003574505,-1.57000245,34.27625838,-0.815417381,644.5270011,0.6439786,-0.019290938,16.05644768,1.66E-02
80.37879293,-0.001752057,2.04E-05,0.53999327,0.003619322,-1.569842279,34.32810204,-0.817273767,646.0698563,0.645569399,-0.019359822,16.07565395,1.66E-02
80.47482494,-0.001770163,-1.65E-05,0.540263081,0.003652897,-1.569677273,34.37997161,-0.819136841,647.6145559,0.647161797,-0.019429502,16.09486022,1.66E-02
80.57085695,-0.001787071,-5.39E-05,0.540532892,0.003674848,-1.56950825,34.43186709,-0.821006641,649.1610999,0.648756102,-0.019499767,16.11406649,1.66E-02
80.66688896,-0.001802764,-9.19E-05,0.540802704,0.003684838,-1.569336087,34.4837885,-0.822883191,650.7094883,0.650352637,-0.019570399,16.13327274,1.66E-02
80.76292097,-0.001817225,-0.000130378,0.541072516,0.003682579,-1.569161709,34.53573584,-0.824766491,652.2597211,0.651951742,-0.019641166,16.152479,0.016675591
